name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
شركة الدايل للسيراميك والبورسلين,مستودع,4400، الصناعية، سيهات‎ 32471 7006،,059 963 5380,N/A,4.6,F277+Q6,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4643806,50.0130651,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%AF%D8%A7%D9%8A%D9%84+%D9%84%D9%84%D8%B3%D9%8A%D8%B1%D8%A7%D9%85%D9%8A%D9%83+%D9%88%D8%A7%D9%84%D8%A8%D9%88%D8%B1%D8%B3%D9%84%D9%8A%D9%86%E2%80%AD/@26.4643806,50.0130651,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36011a3d13e3e9:0xf9c25df373bf6f9e!8m2!3d26.4643806!4d50.0130651!16s%2Fg%2F11ry9cj7j6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
هاكو,مكتب الشركات,F27J+P75، طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,054 438 7484,N/A,4.0,F27J+P75,"{""الأحد"": ""٦:٠٠–١٠:٠٠م""}",مغلق · يفتح عند الساعة ٦ م,N/A,سيهات,المنطقة الشرقية,26.4642597,50.0307325,"https://www.google.com/maps/place/%D9%87%D8%A7%D9%83%D9%88%E2%80%AD/@26.4642597,50.0307325,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe10cc41200f:0xc798629746f7bba!8m2!3d26.4642597!4d50.0307325!16s%2Fg%2F11hc_2rb8z?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
فرع شركة قوة النيزك كهرباءوسباكه ومضخات مياه,متجر سلع منزلية,4502، 6038، الطف، سيهات‎ 32463 4502، 32463,056 823 4199,N/A,4.3,F2RM+V2,"{""الأحد"": ""٨:٠٠–١١:٣٠ص٣:٠٠–٩:٠٠م""}",مغلق · يفتح عند الساعة ٣ م,N/A,سيهات,المنطقة الشرقية,26.4922253,50.0325737,"https://www.google.com/maps/place/%D9%81%D8%B1%D8%B9+%D8%B4%D8%B1%D9%83%D8%A9+%D9%82%D9%88%D8%A9+%D8%A7%D9%84%D9%86%D9%8A%D8%B2%D9%83+%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1%D9%88%D8%B3%D8%A8%D8%A7%D9%83%D9%87+%D9%88%D9%85%D8%B6%D8%AE%D8%A7%D8%AA+%D9%85%D9%8A%D8%A7%D9%87%E2%80%AD/@26.4922253,50.0325737,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff962011ed29:0xc9373b14d8cdc60d!8m2!3d26.4922253!4d50.0325737!16s%2Fg%2F11h1093mf7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شركة ركاز للخدمات البترولية المحدودة Rekaz Petroleum Services Ltd Com.,مكتب الشركات,F3P2+MFQ، طريق الخليج، الكوثر، سيهات‎ 32451,013 808 5050,N/A,5.0,F3P2+MFQ,"{""الأحد"": ""٨:٠٠ص–٤:٠٠م""}",مفتوح · يغلق عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4867173,50.0512445,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B1%D9%83%D8%A7%D8%B2+%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D9%85%D8%AD%D8%AF%D9%88%D8%AF%D8%A9+Rekaz+Petroleum+Services+Ltd+Com.%E2%80%AD/@26.4867173,50.0512445,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff39b4444e27:0x3c9a005abf396d46!8m2!3d26.4867173!4d50.0512445!16s%2Fg%2F11hyzyqgpr?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شركة رسيل الخير للمظلات,مورّد المظلات,32453-8653، سيهات‎,013 855 9881,http://www.mrs.com.sa/,4.3,G23Q+C4,"{""الأحد"": ""٨:٠٠ص–٤:٣٠م""}",مفتوح · يغلق عند الساعة ٤:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.503512,50.0378605,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B1%D8%B3%D9%8A%D9%84+%D8%A7%D9%84%D8%AE%D9%8A%D8%B1+%D9%84%D9%84%D9%85%D8%B8%D9%84%D8%A7%D8%AA%E2%80%AD/@26.503512,50.0378605,17z/data=!3m1!4b1!4m6!3m5!1s0x3e35ff8ecf2db7e3:0xc8ca73aece9f79b3!8m2!3d26.503512!4d50.0378605!16s%2Fg%2F11c5g5qd00?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المسكين للحوم الطازجة,ملحمة,"حي, ابن السباعي، النور، سيهات‎ 32452",013 850 0343,N/A,4.4,F2QQ+8Q,"{""الأحد"": ""٧:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4882941,50.0393805,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B3%D9%83%D9%8A%D9%86+%D9%84%D9%84%D8%AD%D9%88%D9%85+%D8%A7%D9%84%D8%B7%D8%A7%D8%B2%D8%AC%D8%A9%E2%80%AD/@26.4882941,50.0393805,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4a7535e327:0x820caef88799df50!8m2!3d26.4882941!4d50.0393805!16s%2Fg%2F11cn120z2k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شركة عبد المحسن العمري للسيراميك,مقاول رخام,"4438، الصناعية، 7257, سيهات‎ 32471",055 517 4438,N/A,3.8,F275+PH,"{""الأحد"": ""٧:٣٠ص–٩:٠٠م""}",مفتوح · يغلق عند الساعة ٩ م,N/A,سيهات,المنطقة الشرقية,26.4643632,50.0088896,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%85%D8%AD%D8%B3%D9%86+%D8%A7%D9%84%D8%B9%D9%85%D8%B1%D9%8A+%D9%84%D9%84%D8%B3%D9%8A%D8%B1%D8%A7%D9%85%D9%8A%D9%83%E2%80%AD/@26.4643632,50.0088896,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601dc3cdbef99:0x1a4e5c45e7d94881!8m2!3d26.4643632!4d50.0088896!16s%2Fg%2F11bzrfl47b?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شركه الماسة الصناعية ( الدمام - سيهات ),متجر مستلزمات السباكة,F27G+6QV، 6462 طريق الملك عبدالعزيز، الزهور، 2787، سيهات‎ 32437,056 102 4657,N/A,4.7,F27G+6QV,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4630811,50.0269177,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D8%A7%D9%84%D9%85%D8%A7%D8%B3%D8%A9+%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D8%A9+(+%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85+-+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+)%E2%80%AD/@26.4630811,50.0269177,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc277737a75:0x456008cd38a042cd!8m2!3d26.4630811!4d50.0269177!16s%2Fg%2F11mdzyrz72?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
دياري للسفر والسياحه سيهات,مكتب سفريات,31982، المنتزه، سيهات‎ 32452 6221، سيهات‎,054 903 0159,N/A,3.9,F2VV+Q7,"{""الأحد"": ""٤:٠٠–١٠:٠٠م""}",مغلق · يفتح عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4943976,50.0431642,"https://www.google.com/maps/place/%D8%AF%D9%8A%D8%A7%D8%B1%D9%8A+%D9%84%D9%84%D8%B3%D9%81%D8%B1+%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%87+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4943976,50.0431642,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe444ebef58b:0xe1ef1be881f072c9!8m2!3d26.4943976!4d50.0431642!16s%2Fg%2F11hbc32ymm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الشافعي للسفر والسياحة,مكتب سفريات,F2GV+V6Q، Omar bin Abdulaziz، الفردوس، سيهات‎ 32434,9200 05666,N/A,4.1,F2GV+V6Q,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠م٤:٠٠–٩:٠٠م""}",مغلق · يفتح عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4772191,50.0431176,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B4%D8%A7%D9%81%D8%B9%D9%8A+%D9%84%D9%84%D8%B3%D9%81%D8%B1+%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9%E2%80%AD/@26.4772191,50.0431176,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe416ac8ef75:0x2655141e55d20768!8m2!3d26.4772191!4d50.0431176!16s%2Fg%2F1yg4d_nbr?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة الراية المتطورة التجارية,متجر سلع منزلية,الشارع الخامس عشر، السلام، سيهات‎ 32437,054 831 8118,https://rayahsteel.com/,4.6,F2GM+9G,"{""الأحد"": ""٨:٠٠ص–٨:٠٠م""}",مفتوح · يغلق عند الساعة ٨ م,N/A,سيهات,المنطقة الشرقية,26.4759796,50.0338101,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9+%D8%A7%D9%84%D9%85%D8%AA%D8%B7%D9%88%D8%B1%D8%A9+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%E2%80%AD/@26.4759796,50.0338101,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3be3ea6103:0xace667ea8491235!8m2!3d26.4759796!4d50.0338101!16s%2Fg%2F11c5htk19q?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة ينابيع المودة التجارية,مكتب الشركات,شارع عمر بن عبدالعزيز، الديرة، 7706 عمر بن عبد العزيز، سيهات‎ 32461,055 214 9990,http://yanabeaest.com/,4.5,F2JR+R7,"{""الأحد"": ""٣:٠٠–١١:٣٠م""}",مغلق · يفتح عند الساعة ٣ م,متوسط,سيهات,المنطقة الشرقية,26.4821144,50.0406381,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%8A%D9%86%D8%A7%D8%A8%D9%8A%D8%B9+%D8%A7%D9%84%D9%85%D9%88%D8%AF%D8%A9+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%E2%80%AD/@26.4821144,50.0406381,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe47dd06a5c9:0x58769138f2ed5061!8m2!3d26.4821144!4d50.0406381!16s%2Fg%2F11f3t40hqb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
هيرتز لتأجير المعدات,وكالة تأجير معدات,F2G6+F6M، طريق الظهران الجبيل الفرعي، النابية، سيهات‎ 32471,013 839 3316,N/A,4.1,F2G6+F6M,"{""الأحد"": ""٨:٠٠ص–٥:٠٠م""}",مفتوح · يغلق عند الساعة ٥ م,N/A,سيهات,المنطقة الشرقية,26.4762002,50.0105485,"https://www.google.com/maps/place/%D9%87%D9%8A%D8%B1%D8%AA%D8%B2+%D9%84%D8%AA%D8%A3%D8%AC%D9%8A%D8%B1+%D8%A7%D9%84%D9%85%D8%B9%D8%AF%D8%A7%D8%AA%E2%80%AD/@26.4762002,50.0105485,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601d1a2798ad3:0x7328bd981780ee7c!8m2!3d26.4762002!4d50.0105485!16s%2Fg%2F11bxfv42ml?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الشريحة العالمية للاتصالات سيهات,متجر أجهزة إلكترونية,شارع أبو موسى الأنصاري، المنتزه، سيهات‎ 32452,054 822 2287,N/A,4.9,F2RR+CH,"{""الأحد"": ""٤:٠٠–١١:٠٠م""}",مغلق · يفتح عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4910316,50.0414498,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B4%D8%B1%D9%8A%D8%AD%D8%A9+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9+%D9%84%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4910316,50.0414498,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff4e70467d2f:0x737d2e830cc96adb!8m2!3d26.4910316!4d50.0414498!16s%2Fg%2F11njvqwm47?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مزرعة الورد والطيب,مزرعة,"4313 7826, Saudi Arabia, سيهات‎ 32461",N/A,N/A,4.8,F2MG+79,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4832387,50.0259819,"https://www.google.com/maps/place/%D9%85%D8%B2%D8%B1%D8%B9%D8%A9+%D8%A7%D9%84%D9%88%D8%B1%D8%AF+%D9%88%D8%A7%D9%84%D8%B7%D9%8A%D8%A8%E2%80%AD/@26.4832387,50.0259819,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffee64f3f763:0xf8f3c7a18ab9709e!8m2!3d26.4832387!4d50.0259819!16s%2Fg%2F11rtm1t9sf?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سفريات عبدالله السالم,مكتب سفريات,F2JM+959، النقى، سيهات‎ 32461,013 850 1400,N/A,4.4,F2JM+959,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4809052,50.0329796,"https://www.google.com/maps/place/%D8%B3%D9%81%D8%B1%D9%8A%D8%A7%D8%AA+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%A7%D9%84%D8%B3%D8%A7%D9%84%D9%85%E2%80%AD/@26.4809052,50.0329796,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe30bddf5c15:0xa9f5a8b9dd0f56d9!8m2!3d26.4809052!4d50.0329796!16s%2Fg%2F11f4tzy2sn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مخابز أجياد الشرق فرع حي الطف,مخبز,شارع ١٠ (أ)، الطف، سيهات‎ 32461,013 850 2545,https://ajiadalsharq.com/,4.4,F2VJ+6V,"{""الأحد"": ""٤:٠٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4930809,50.0321716,"https://www.google.com/maps/place/%D9%85%D8%AE%D8%A7%D8%A8%D8%B2+%D8%A3%D8%AC%D9%8A%D8%A7%D8%AF+%D8%A7%D9%84%D8%B4%D8%B1%D9%82+%D9%81%D8%B1%D8%B9+%D8%AD%D9%8A+%D8%A7%D9%84%D8%B7%D9%81%E2%80%AD/@26.4930809,50.0321716,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff6b4a281b15:0xaab8bfb4e2dc3816!8m2!3d26.4930809!4d50.0321716!16s%2Fg%2F11qg2lr2cs?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
عبدالعظيم,مبنى سكني,4904، 7902، النقى، 4904، 7902، سيهات‎ 32461,N/A,N/A,5.0,F2MJ+GM,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4837684,50.0316541,"https://www.google.com/maps/place/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B8%D9%8A%D9%85%E2%80%AD/@26.4837684,50.0316541,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0066dff7c9:0x9c653cae74ce0958!8m2!3d26.4837684!4d50.0316541!16s%2Fg%2F11yzrrb5t9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شركة زيك الطبية السعودية,المكتب الطبي,شارع أبو موسى الأنصاري، المنتزه، سيهات‎ 32452,9200 11864,N/A,4.8,F2RR+FW,"{""الأحد"": ""٨:٠٠ص–٤:٠٠م""}",مفتوح · يغلق عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.491221,50.0423194,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B2%D9%8A%D9%83+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9%E2%80%AD/@26.491221,50.0423194,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff583db14535:0x87431be522af2db0!8m2!3d26.491221!4d50.0423194!16s%2Fg%2F11ty0wcwxc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة رقيه علي عبدالله الفردان,بناء منازل,F2RJ+J4X، الطف، سيهات‎ 32462,057 323 5408,N/A,N/A,F2RJ+J4X,"{""الأحد"": ""٥:٥٠ص–١٠:١٠م""}",مفتوح · يغلق عند الساعة ١٠:١٠ م,N/A,سيهات,المنطقة الشرقية,26.4916232,50.0303656,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%B1%D9%82%D9%8A%D9%87+%D8%B9%D9%84%D9%8A+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D8%A7%D9%86%E2%80%AD/@26.4916232,50.0303656,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0066091169:0xab91f186a754dbfb!8m2!3d26.4916232!4d50.0303656!16s%2Fg%2F11mrr39wvp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مزرعة وائل شاخور,مزرعة,"F2JG+6J8, Unnamed Road, سيهات‎ 32461",N/A,N/A,4.7,F2JG+6J8,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4805359,50.0265774,"https://www.google.com/maps/place/%D9%85%D8%B2%D8%B1%D8%B9%D8%A9+%D9%88%D8%A7%D8%A6%D9%84+%D8%B4%D8%A7%D8%AE%D9%88%D8%B1%E2%80%AD/@26.4805359,50.0265774,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcb11728415:0xf612764d3746ec79!8m2!3d26.4805359!4d50.0265774!16s%2Fg%2F11fd4t1m84?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة ينابيع المودة التجارية,مكتب الشركات,شارع عمر بن عبدالعزيز، الديرة، 7706 عمر بن عبد العزيز، سيهات‎ 32461,055 214 9990,http://yanabeaest.com/,4.5,F2JR+R7,"{""الأحد"": ""٣:٠٠–١١:٣٠م""}",مغلق · يفتح عند الساعة ٣ م,متوسط,سيهات,المنطقة الشرقية,26.4821144,50.0406381,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%8A%D9%86%D8%A7%D8%A8%D9%8A%D8%B9+%D8%A7%D9%84%D9%85%D9%88%D8%AF%D8%A9+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%E2%80%AD/@26.4821144,50.0406381,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe47dd06a5c9:0x58769138f2ed5061!8m2!3d26.4821144!4d50.0406381!16s%2Fg%2F11f3t40hqb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة تاك المتقدم للصيانة والتشطيب,بناء منازل,6019 داود الفزاز، حي الطف، EMPB4504، 4504، سيهات‎ 32463,054 123 4550,https://instagram.com/tac.m.m?igshid=MzRlODBiNWFlZA==,3.7,F2RJ+QW,"{""الأحد"": ""٧:٣٠ص–٨:٣٠م""}",مفتوح · يغلق عند الساعة ٨:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4918841,50.0322649,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%AA%D8%A7%D9%83+%D8%A7%D9%84%D9%85%D8%AA%D9%82%D8%AF%D9%85+%D9%84%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8%E2%80%AD/@26.4918841,50.0322649,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff613522a0cb:0x2057ae6b9cea79a3!8m2!3d26.4918841!4d50.0322649!16s%2Fg%2F11v02w6f8b?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
استراحة جنة الطير,مزرعة حيوانات,F2PH+JG2، النقى، سيهات‎ 32461,050 588 2914,N/A,3.9,F2PH+JG2,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.486503,50.028773,"https://www.google.com/maps/place/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%AC%D9%86%D8%A9+%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%E2%80%AD/@26.486503,50.028773,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe2d7cbe834f:0xed5f827fc315ebf1!8m2!3d26.486503!4d50.028773!16s%2Fg%2F11fylwm8wc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة محمد علي محمد المعلم للمقاولات العامة,مورّد المظلات,ابن السباعي، النور، سيهات‎ 32452,054 023 4309,http://www.almualemest.com/,4.5,F2QQ+CW,"{""الأحد"": ""٨:٠٠ص–٤:٠٠م""}",مفتوح · يغلق عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4885242,50.0398543,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%85%D8%AD%D9%85%D8%AF+%D8%B9%D9%84%D9%8A+%D9%85%D8%AD%D9%85%D8%AF+%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%85+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9%E2%80%AD/@26.4885242,50.0398543,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffab687be65d:0x63dab00272eb6c07!8m2!3d26.4885242!4d50.0398543!16s%2Fg%2F11fj2wskp2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
وكالة أنيس النفوس للسفر والسياحة,وكالة سياحية,طريق الملك عبدالعزيز، المنتزه، سيهات‎ 32452,050 499 8349,N/A,4.0,F2RQ+8J,"{""الأحد"": ""٨:٠٠ص–١:٠٠م٤:٠٠–١٠:٠٠م""}",مغلق · يفتح عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4908593,50.0390521,"https://www.google.com/maps/place/%D9%88%D9%83%D8%A7%D9%84%D8%A9+%D8%A3%D9%86%D9%8A%D8%B3+%D8%A7%D9%84%D9%86%D9%81%D9%88%D8%B3+%D9%84%D9%84%D8%B3%D9%81%D8%B1+%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9%E2%80%AD/@26.4908593,50.0390521,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffebccc2419d:0xc5eb2d5958256c3f!8m2!3d26.4908593!4d50.0390521!16s%2Fg%2F11sf6xfxkg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سارا اوتو,سوق سيارات,الخليج، مجمع سارا اوتو، سيهات‎,9200 06510,http://www.sara-auto.com/,4.1,F2WR+6X,"{""الأحد"": ""٩:٠٠ص–٩:٠٠م""}",مفتوح · يغلق عند الساعة ٩ م,N/A,سيهات,المنطقة الشرقية,26.4956187,50.0424101,"https://www.google.com/maps/place/%D8%B3%D8%A7%D8%B1%D8%A7+%D8%A7%D9%88%D8%AA%D9%88%E2%80%AD/@26.4956187,50.0424101,17z/data=!3m1!4b1!4m6!3m5!1s0x3e4a019639ca0801:0xb59dcf80b8dd09a1!8m2!3d26.4956187!4d50.0424101!16s%2Fg%2F11jgdw8nmk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Sihat,بناء منازل,"F2QH+H78, Dammam, سيهات‎",N/A,N/A,N/A,F2QH+H78,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4889047,50.0282166,"https://www.google.com/maps/place/Sihat/@26.4889047,50.0282166,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff000371753d:0x23bea0c57d1bf76e!8m2!3d26.4889047!4d50.0282166!16s%2Fg%2F11n9mllrh4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
M حبيب بن مظاهر -الخصاب -سيهات,مكتب الشركات,2671، 7263، الخصاب، سيهات‎ 32452 2671، 32452,N/A,N/A,5.0,F2RP+94,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4909348,50.0353653,"https://www.google.com/maps/place/M+%D8%AD%D8%A8%D9%8A%D8%A8+%D8%A8%D9%86+%D9%85%D8%B8%D8%A7%D9%87%D8%B1+-%D8%A7%D9%84%D8%AE%D8%B5%D8%A7%D8%A8+-%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4909348,50.0353653,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffeb345659e1:0xc727d8e835e173c3!8m2!3d26.4909348!4d50.0353653!16s%2Fg%2F11h0xzjzz8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
